card_id,mae,mape,last_actual_price,predicted_price_30d,lower_bound_30d,upper_bound_30d,tcgplayer_id,name,set_name,rarity
660035,12.157674421522355,0.11545915907654411,101.87,112.23076248168945,92.55885543823243,138.0816726684571,660035,Goliath,Whispers in the Well,Enchanted
660041,1.7395526716444218,0.01904459535676977,88.81,92.5669059753418,74.05352783203125,111.1706039428712,660041,Can't Hold it Back Anymore,Whispers in the Well,Enchanted
660042,0.4425545179578994,0.010673693069342662,41.403333333333336,42.24528121948242,40.65242385864258,46.08890686035158,660042,Lady Tremaine,Whispers in the Well,Enchanted
660043,1.6292423570421002,0.02130984587918873,78.91,75.21674346923828,63.80969924926758,101.26863250732423,660043,Judy Hopps,Whispers in the Well,Enchanted
660044,1.9423843256632487,0.036652024881028956,51.68666666666667,56.950456619262695,53.93673973083496,75.91917190551759,660044,The Horned King,Whispers in the Well,Enchanted
660173,9.249794871012368,0.11434386406802818,75.92,94.95594787597656,90.18723068237304,110.18236389160157,660173,Webby Vanderquack,Whispers in the Well,Enchanted
660188,0.19419091786278614,0.04162329764534038,5.276666666666666,4.518083572387695,3.5806236267089844,5.381088066101075,660188,Elsa,Whispers in the Well,Epic
660189,0.3822630001174078,0.10629579729363393,3.816666666666667,3.0251821279525757,1.8982440829277039,3.5124442577362065,660189,Merlin,Whispers in the Well,Epic
660190,0.4917531828350491,0.09664954276506109,6.22,5.501898288726807,4.872236680984497,6.6328438282012945,660190,Webby Vanderquack,Whispers in the Well,Epic
660191,0.13380886178546486,0.07774175212721315,1.88,1.650788426399231,1.3980303168296815,1.9132213473320008,660191,Kaa,Whispers in the Well,Epic
660268,0.24128063689337848,0.04121791245357686,6.046666666666667,5.332302808761597,3.3743479728698733,6.502909851074219,660268,Tinker Bell,Whispers in the Well,Epic
660269,0.19284330431620275,0.10361620672551025,2.36,1.855226755142212,1.639693057537079,2.5973176002502445,660269,Aladdin,Whispers in the Well,Epic
660270,0.33405555121103914,0.1083325222965107,3.16,2.6382663249969482,2.285810446739197,3.009272575378418,660270,Kristoff,Whispers in the Well,Epic
660271,0.3977023937437268,0.09434731516836813,4.3933333333333335,4.658002853393555,3.8182504653930662,5.454018449783327,660271,Sudden Scare,Whispers in the Well,Epic
660272,0.17188739426930746,0.05057244835930059,3.3666666666666667,3.5123742818832397,2.6330859661102295,4.069097232818604,660272,Robin Hood,Whispers in the Well,Epic
660359,0.17387515046861435,0.08294736614930669,2.41,2.0227787494659424,1.7934818506240844,2.65517110824585,660359,Goofy,Whispers in the Well,Epic
660362,0.2053751637935638,0.1342796394737509,1.893333333333333,1.5493233799934387,1.2987156748771667,1.7665988326072692,660362,Mulan,Whispers in the Well,Epic
660363,0.14989367002911042,0.07738123654890315,2.2233333333333336,2.130174160003662,1.8622381329536437,2.487976956367493,660363,Daisy Duck,Whispers in the Well,Epic
660364,0.2268104359838698,0.09117784354506091,2.35,2.2035516500473022,1.9790699243545533,2.5749366998672487,660364,Minnie Mouse,Whispers in the Well,Epic
660365,1.8845492485894106,0.04223212367579189,47.06,39.76179504394531,39.4118896484375,41.70217018127441,660365,Goofy,Whispers in the Well,Enchanted
677143,4.060428590986464,0.2051285691179902,19.203333333333333,12.239045143127441,9.662404632568359,20.09780139923096,677143,Grandmother Willow,Winterspell,Epic
677146,6.896408239470587,3.0189305338213765,2.29,11.905296802520752,2.1708493136429752e-07,36.01209716796876,677146,Aladdin,Winterspell,Epic
677157,0.8334323652585347,0.28140985206997454,3.206666666666667,4.123241186141968,2.277326842659022e-07,18.53665714263916,677157,Rapunzel,Winterspell,Epic
